station,driver,rider1,rider2,rider3,VMT,save_d,save_r1,save_r2,save_r3,T_d,T_r1,T_r2,T_r3,cost_d,cost_r1,cost_r2,cost_r3,detour_d,detour_r1,detour_r2,detour_r3,size,type,num_riders
0,4099,6820,0,0,13.2763,6.7082,5.6551,0.0,0.0,1237,720.0,0.0,0.0,4.77,9.13,0.0,0.0,103,0.0,0.0,0.0,one,SR,1
0,2064,4569,4568,0,36.9923,15.6747,9.7559,9.7559,0.0,2476,1021.0,1021.0,0.0,9.75,9.03,9.03,0.0,40,0.0,0.0,0.0,many,SR,2
0,2069,6346,0,0,14.3566,7.6296,5.797,0.0,0.0,1067,744.0,0.0,0.0,2.83,9.3,0.0,0.0,51,0.0,0.0,0.0,one,SR,1
0,2071,675,0,0,31.9454,15.3997,14.4963,0.0,0.0,2450,2239.0,0.0,0.0,7.28,20.49,0.0,0.0,208,0.0,0.0,0.0,one,SR,1
0,33,3111,0,0,18.4975,7.7868,9.3749,0.0,0.0,2067,1318.0,0.0,0.0,9.68,13.36,0.0,0.0,289,0.0,0.0,0.0,one,SR,1
0,2080,5117,0,0,17.4541,7.7007,8.5152,0.0,0.0,2024,1180.0,0.0,0.0,10.11,12.38,0.0,0.0,235,0.0,0.0,0.0,one,SR,1
0,4128,1637,0,0,22.1272,11.2171,9.5537,0.0,0.0,1792,1347.0,0.0,0.0,6.61,13.56,0.0,0.0,68,0.0,0.0,0.0,one,SR,1
0,45,3372,3371,0,43.2134,17.4769,11.8122,11.8122,0.0,2254,1291.0,1291.0,0.0,4.66,10.56,10.56,0.0,105,0.0,0.0,0.0,many,SR,2
0,2093,7872,0,0,18.7871,10.0673,7.5869,0.0,0.0,1462,1031.0,0.0,0.0,5.15,11.33,0.0,0.0,9,0.0,0.0,0.0,one,SR,1
0,2094,851,0,0,16.3179,8.6537,6.6394,0.0,0.0,1459,878.0,0.0,0.0,6.1,10.25,0.0,0.0,39,0.0,0.0,0.0,one,SR,1
0,2100,3402,0,0,21.3437,11.3305,8.7481,0.0,0.0,1545,1218.0,0.0,0.0,4.84,12.65,0.0,0.0,4,0.0,0.0,0.0,one,SR,1
0,4171,9033,0,0,32.2625,14.3363,15.7028,0.0,0.0,3077,2461.0,0.0,0.0,12.3,22.23,0.0,0.0,387,0.0,0.0,0.0,one,SR,1
0,4179,7606,0,0,24.1328,11.4559,11.1128,0.0,0.0,2228,1620.0,0.0,0.0,9.32,15.64,0.0,0.0,179,0.0,0.0,0.0,one,SR,1
0,2136,1283,0,0,17.1223,8.9101,7.1316,0.0,0.0,1502,957.0,0.0,0.0,6.05,10.81,0.0,0.0,56,0.0,0.0,0.0,one,SR,1
0,4192,1499,925,0,38.5158,15.3355,9.9524,11.2934,0.0,3143,1046.0,1223.0,0.0,15.59,9.17,10.17,0.0,142,0.0,0.0,0.0,many,SR,2
0,118,1461,0,0,25.9648,12.6154,11.7006,0.0,0.0,2650,1728.0,0.0,0.0,12.99,16.49,0.0,0.0,152,0.0,0.0,0.0,one,SR,1
0,2177,4261,0,0,24.5536,10.6855,12.1535,0.0,0.0,2501,1812.0,0.0,0.0,10.83,17.15,0.0,0.0,324,0.0,0.0,0.0,one,SR,1
